NAME20,INTPTLAT20,INTPTLON20,Area,,,,,,,,,,,,,,,,,,,,,,
"San Diego, CA",+32.9118714,-117.1304525,1785366023,,,,,,,,,,,,,,,,,,,,,,
"Sacramento, CA",+38.6373888,-121.3320230,1224384597,,,,,,,,,,,,,,,,,,,,,,
"Molalla, OR",+45.1496017,-122.5833842,6451724.851,,,,,,,,,,,,,,,,,,,,,,
"Truckee, CA",+39.3419196,-120.2112851,53512193.63,,,,,,,,,,,,,,,,,,,,,,
"Las Vegas--Henderson--Paradise, NV",+36.1341652,-115.1591806,1128930865,,,,,,,,,,,,,,,,,,,,,,
"Clovis, NM",+34.4129494,-103.2008910,41777591.67,,,,,,,,,,,,,,,,,,,,,,
"Chico, CA",+39.7555289,-121.8409789,87466969.36,,,,,,,,,,,,,,,,,,,,,,
"Littlefield, TX",+33.9167243,-102.3339318,7763071.056,,,,,,,,,,,,,,,,,,,,,,
"Helena, MT",+46.6068982,-112.0468364,82233580.45,,,,,,,,,,,,,,,,,,,,,,
"Sandy, OR",+45.3992722,-122.2723185,10903413.74,,,,,,,,,,,,,,,,,,,,,,
"Placerville--Diamond Springs, CA",+38.7128414,-120.8128380,48752681.44,,,,,,,,,,,,,,,,,,,,,,
"Laughlin, NV",+35.1363496,-114.6241662,3937235.537,,,,,,,,,,,,,,,,,,,,,,
"Mesquite, NV--AZ",+36.8151131,-114.0841848,25823279.63,,,,,,,,,,,,,,,,,,,,,,
"Solvang--Santa Ynez, CA",+34.6100252,-120.1082593,14213756.4,,,,,,,,,,,,,,,,,,,,,,
"Hanford, CA",+36.3313878,-119.6590174,47217664.34,,,,,,,,,,,,,,,,,,,,,,
"Corcoran, CA",+36.0855573,-119.5621024,16284106.52,,,,,,,,,,,,,,,,,,,,,,
"Lemoore Station, CA",+36.2543238,-119.9097783,13218009.92,,,,,,,,,,,,,,,,,,,,,,
"Santa Barbara, CA",+34.4297419,-119.7277695,144655418.1,,,,,,,,,,,,,,,,,,,,,,
"Redding, CA",+40.5660762,-122.3549903,176848815.5,,,,,,,,,,,,,,,,,,,,,,
"Ukiah, CA",+39.1812813,-123.2016960,34331877.86,,,,,,,,,,,,,,,,,,,,,,
"Gridley, CA",+39.3592315,-121.6985667,10308739.21,,,,,,,,,,,,,,,,,,,,,,
"Eureka, CA",+40.7754649,-124.1663422,52431004.08,,,,,,,,,,,,,,,,,,,,,,
"Hemet, CA",+33.7544026,-116.9613860,96287840.63,,,,,,,,,,,,,,,,,,,,,,
"Guadalupe, CA",+34.9649289,-120.5731271,2967727.856,,,,,,,,,,,,,,,,,,,,,,
"Blackfoot, ID",+43.1984658,-112.3593625,19918118.76,,,,,,,,,,,,,,,,,,,,,,
"Laurel, MT",+45.6778604,-108.7596853,15381578.92,,,,,,,,,,,,,,,,,,,,,,
"Sonoma, CA",+38.2984706,-122.4728854,36481221.2,,,,,,,,,,,,,,,,,,,,,,
"The Dalles, OR",+45.5996670,-121.1547474,19864305.11,,,,,,,,,,,,,,,,,,,,,,
"Canby, OR",+45.2685313,-122.6863161,15279723.4,,,,,,,,,,,,,,,,,,,,,,
"Mount Shasta, CA",+41.3180524,-122.3229547,15626821.7,,,,,,,,,,,,,,,,,,,,,,
"Lakeport, CA",+39.0598984,-122.9157955,16182954.27,,,,,,,,,,,,,,,,,,,,,,
"Chelan, WA",+47.8594891,-120.0529719,19647394.91,,,,,,,,,,,,,,,,,,,,,,
"Cle Elum, WA",+47.2036710,-120.9592090,11724825.74,,,,,,,,,,,,,,,,,,,,,,
"Hamilton, MT",+46.2389103,-114.1540696,10314600.6,,,,,,,,,,,,,,,,,,,,,,
"Blythe, CA--AZ",+33.6091126,-114.5792440,16166621.37,,,,,,,,,,,,,,,,,,,,,,
"Indio--Palm Desert--Palm Springs, CA",+33.7484686,-116.3465918,396894710.2,,,,,,,,,,,,,,,,,,,,,,
"Veneta, OR",+44.0467250,-123.3543463,12046303.22,,,,,,,,,,,,,,,,,,,,,,
"Salem, OR",+44.9331549,-123.0034542,188419964.5,,,,,,,,,,,,,,,,,,,,,,
"Riverside--San Bernardino, CA",+33.9880083,-117.3825151,1582937230,,,,,,,,,,,,,,,,,,,,,,
"Mecca, CA",+33.5750226,-116.0715115,1621794.521,,,,,,,,,,,,,,,,,,,,,,
"Dallas, OR",+44.9223786,-123.3115253,14233478.85,,,,,,,,,,,,,,,,,,,,,,
"Pendleton, OR",+45.6724486,-118.8110531,26309409.48,,,,,,,,,,,,,,,,,,,,,,
"Santa Rosa, CA",+38.4520211,-122.7286834,206096058.3,,,,,,,,,,,,,,,,,,,,,,
"Dixon, CA",+38.4493888,-121.8292376,11388824.82,,,,,,,,,,,,,,,,,,,,,,
"Fairfield, CA",+38.2620602,-122.0323860,106314771.3,,,,,,,,,,,,,,,,,,,,,,
"Vacaville, CA",+38.3642384,-121.9652495,56005245.44,,,,,,,,,,,,,,,,,,,,,,
"Seattle--Tacoma, WA",+47.4626540,-122.2745170,2695255991,,,,,,,,,,,,,,,,,,,,,,
"Seaside, OR",+46.0070491,-123.9186538,13118416.82,,,,,,,,,,,,,,,,,,,,,,
"Ellensburg, WA",+47.0010856,-120.5384605,22949752.74,,,,,,,,,,,,,,,,,,,,,,
"Bremerton, WA",+47.6159097,-122.6261802,463010106.7,,,,,,,,,,,,,,,,,,,,,,
"Marysville, WA",+48.0500985,-122.1345926,180484808.7,,,,,,,,,,,,,,,,,,,,,,
"Sultan, WA",+47.8672032,-121.8046858,7992159.527,,,,,,,,,,,,,,,,,,,,,,
"Roswell, NM",+33.3698471,-104.5271296,65218541.46,,,,,,,,,,,,,,,,,,,,,,
"Artesia, NM",+32.8432875,-104.4093096,17756392.26,,,,,,,,,,,,,,,,,,,,,,
"Española, NM",+36.0120166,-106.0471541,52577679.92,,,,,,,,,,,,,,,,,,,,,,
"Carlsbad, NM",+32.4007904,-104.2410124,51098393.45,,,,,,,,,,,,,,,,,,,,,,
"Bisbee, AZ",+31.4034823,-109.9209400,8165827.106,,,,,,,,,,,,,,,,,,,,,,
"Creswell, OR",+43.9239398,-123.0142523,6371314.571,,,,,,,,,,,,,,,,,,,,,,
"Silverton, OR",+45.0036682,-122.7754586,9543272.068,,,,,,,,,,,,,,,,,,,,,,
"Woodburn, OR",+45.1471191,-122.8591780,19604332.9,,,,,,,,,,,,,,,,,,,,,,
"Sheridan, OR",+45.0962673,-123.3979732,4494393.756,,,,,,,,,,,,,,,,,,,,,,
"Newberg, OR",+45.2990987,-122.9781456,27652217.86,,,,,,,,,,,,,,,,,,,,,,
"La Grande, OR",+45.3289099,-118.0804013,16021690.21,,,,,,,,,,,,,,,,,,,,,,
"Crescent City, CA",+41.7864500,-124.2016265,42468727.16,,,,,,,,,,,,,,,,,,,,,,
"Davis, CA",+38.5506860,-121.7353938,31590600.55,,,,,,,,,,,,,,,,,,,,,,
"Winters, CA",+38.5256587,-121.9731571,4306927.994,,,,,,,,,,,,,,,,,,,,,,
"Woodland, CA",+38.6742338,-121.7615289,33062982.03,,,,,,,,,,,,,,,,,,,,,,
"Salida, CO",+38.5329002,-106.0014870,7380791.262,,,,,,,,,,,,,,,,,,,,,,
"Lovington, NM",+32.9465198,-103.3539023,12460323.69,,,,,,,,,,,,,,,,,,,,,,
"Hobbs, NM",+32.7290880,-103.1608281,67454216.75,,,,,,,,,,,,,,,,,,,,,,
"Columbia Falls, MT",+48.3749185,-114.1909193,11011685.55,,,,,,,,,,,,,,,,,,,,,,
"Whitefish, MT",+48.4131926,-114.3435512,16436298.89,,,,,,,,,,,,,,,,,,,,,,
"Napa, CA",+38.3095260,-122.2917079,53137778.94,,,,,,,,,,,,,,,,,,,,,,
"St. Helena, CA",+38.5128518,-122.4680218,11769444.87,,,,,,,,,,,,,,,,,,,,,,
"Truth or Consequences, NM",+33.1554310,-107.2534472,21350708.51,,,,,,,,,,,,,,,,,,,,,,
"Benson, AZ",+31.9617863,-110.2941750,7032778.761,,,,,,,,,,,,,,,,,,,,,,
"Sierra Vista, AZ",+31.5233360,-110.2701233,73287560.42,,,,,,,,,,,,,,,,,,,,,,
"Arvin, CA",+35.2031591,-118.8328367,6073683.073,,,,,,,,,,,,,,,,,,,,,,
"Riverton, WY",+43.0257190,-108.3949719,17873301.32,,,,,,,,,,,,,,,,,,,,,,
"Lander, WY",+42.8329178,-108.7335285,7750605.45,,,,,,,,,,,,,,,,,,,,,,
"Denver--Aurora, CO",+39.7321492,-104.9593876,1698709711,,,,,,,,,,,,,,,,,,,,,,
"Evergreen, CO",+39.6455937,-105.3362951,24721574.8,,,,,,,,,,,,,,,,,,,,,,
"Pecos, TX",+31.4099610,-103.5100617,19995668.14,,,,,,,,,,,,,,,,,,,,,,
"Polson, MT",+47.6908808,-114.1251010,12222278.85,,,,,,,,,,,,,,,,,,,,,,
"Monahans, TX",+31.5789598,-102.8998267,18943403.18,,,,,,,,,,,,,,,,,,,,,,
"Colorado Springs, CO",+38.8729518,-104.7706431,519995392.9,,,,,,,,,,,,,,,,,,,,,,
"Woodland Park, CO",+38.9814742,-105.0496111,24049428.21,,,,,,,,,,,,,,,,,,,,,,
"Missoula, MT",+46.8798631,-114.0316596,115302903.8,,,,,,,,,,,,,,,,,,,,,,
"La Junta, CO",+37.9824420,-103.5407103,10079197.56,,,,,,,,,,,,,,,,,,,,,,
"Trinidad, CO",+37.1733792,-104.5020739,12309681.63,,,,,,,,,,,,,,,,,,,,,,
"Eagle Mountain, UT",+40.3096345,-112.0112277,5234336.996,,,,,,,,,,,,,,,,,,,,,,
"Delano, CA",+35.7662014,-119.2430359,19076303.71,,,,,,,,,,,,,,,,,,,,,,
"McFarland, CA",+35.6766384,-119.2311852,4822122.111,,,,,,,,,,,,,,,,,,,,,,
"Rosamond, CA",+34.8506644,-118.1876310,14573416.1,,,,,,,,,,,,,,,,,,,,,,
"Tremonton, UT",+41.7205184,-112.1748136,17471977.16,,,,,,,,,,,,,,,,,,,,,,
"Fabens, TX",+31.5053333,-106.1540285,4438724.701,,,,,,,,,,,,,,,,,,,,,,
"Odessa, TX",+31.8721596,-102.3848246,223964868.5,,,,,,,,,,,,,,,,,,,,,,
"Point Roberts, WA",+48.9846692,-123.0594960,12788108.4,,,,,,,,,,,,,,,,,,,,,,
"North Bend, WA",+47.4765062,-121.7612964,14595650.09,,,,,,,,,,,,,,,,,,,,,,
"Scappoose, OR",+45.7440969,-122.8780498,15000768.17,,,,,,,,,,,,,,,,,,,,,,
"Lincoln Beach, OR",+44.8492804,-124.0466024,7592166.045,,,,,,,,,,,,,,,,,,,,,,
"Middleton, ID",+43.7100327,-116.6098948,11627166.82,,,,,,,,,,,,,,,,,,,,,,
"Friday Harbor, WA",+48.5239642,-122.9951700,12682762.39,,,,,,,,,,,,,,,,,,,,,,
"Long Beach, WA",+46.3422140,-124.0516055,7576467.159,,,,,,,,,,,,,,,,,,,,,,
"Milton-Freewater, OR",+45.9475110,-118.3907781,8638400.182,,,,,,,,,,,,,,,,,,,,,,
"Falcon, CO",+38.9636090,-104.6050931,21952805.53,,,,,,,,,,,,,,,,,,,,,,
"Phoenix West--Goodyear--Avondale, AZ",+33.4679624,-112.3639331,331523754.3,,,,,,,,,,,,,,,,,,,,,,
"Brigham City, UT",+41.4878104,-112.0222745,26257373.83,,,,,,,,,,,,,,,,,,,,,,
"Rockaway Beach, OR",+45.6105769,-123.9427060,5045816.864,,,,,,,,,,,,,,,,,,,,,,
"Bayside Gardens--Manzanita, OR",+45.7174095,-123.9186658,7723111.791,,,,,,,,,,,,,,,,,,,,,,
"Rio Verde, AZ",+33.7334354,-111.6782398,7937124.645,,,,,,,,,,,,,,,,,,,,,,
"Heber-Overgaard, AZ",+34.4094405,-110.5604529,23887631.76,,,,,,,,,,,,,,,,,,,,,,
"Payson--Santaquin, UT",+40.0358333,-111.7315250,24271035.09,,,,,,,,,,,,,,,,,,,,,,
"Gold Canyon, AZ",+33.3632743,-111.4521877,20379920.24,,,,,,,,,,,,,,,,,,,,,,
"Shafter, CA",+35.4915671,-119.2725136,12426251.7,,,,,,,,,,,,,,,,,,,,,,
"Wasco, CA",+35.5925376,-119.3443226,8930378.938,,,,,,,,,,,,,,,,,,,,,,
"Avalon, CA",+33.3416598,-118.3297444,3080710.433,,,,,,,,,,,,,,,,,,,,,,
"Oxnard--San Buenaventura (Ventura), CA",+34.2591347,-119.2090646,202420746.5,,,,,,,,,,,,,,,,,,,,,,
"Nogales, AZ",+31.3560841,-110.9490767,32897127.57,,,,,,,,,,,,,,,,,,,,,,
"Thousand Oaks, CA",+34.1952023,-118.8553998,210375194.8,,,,,,,,,,,,,,,,,,,,,,
"Camarillo, CA",+34.2253902,-119.0373758,58263095.98,,,,,,,,,,,,,,,,,,,,,,
"Cedar City, UT",+37.7024941,-113.0710879,47385986.5,,,,,,,,,,,,,,,,,,,,,,
"Nephi, UT",+39.7094560,-111.8312672,9100915.705,,,,,,,,,,,,,,,,,,,,,,
"Richfield, UT",+38.7582541,-112.0908766,12277319.22,,,,,,,,,,,,,,,,,,,,,,
"Seminole, TX",+32.7177152,-102.6527680,8746917.107,,,,,,,,,,,,,,,,,,,,,,
"Tooele, UT",+40.5369562,-112.3084546,29903431.74,,,,,,,,,,,,,,,,,,,,,,
"Stansbury Park, UT",+40.6407224,-112.2993995,8622565.414,,,,,,,,,,,,,,,,,,,,,,
"Grantsville, UT",+40.5897340,-112.4508019,11380866.08,,,,,,,,,,,,,,,,,,,,,,
"Park City--Snyderville, UT",+40.6787331,-111.5067206,38581938.57,,,,,,,,,,,,,,,,,,,,,,
"Florence West, AZ",+33.0618883,-111.4682820,15203803.42,,,,,,,,,,,,,,,,,,,,,,
"The Pinery, CO",+39.4441465,-104.7509584,23873957.35,,,,,,,,,,,,,,,,,,,,,,
"Fillmore, CA",+34.4011635,-118.9185677,6819123.194,,,,,,,,,,,,,,,,,,,,,,
"Flagstaff, AZ",+35.2015787,-111.6184441,75868825.93,,,,,,,,,,,,,,,,,,,,,,
"Tuba City, AZ",+36.1311423,-111.2347312,14399282.45,,,,,,,,,,,,,,,,,,,,,,
"Rancho Calaveras, CA",+38.1440488,-120.8456766,18686312.51,,,,,,,,,,,,,,,,,,,,,,
"Kuna, ID",+43.5010643,-116.4168990,16429692.25,,,,,,,,,,,,,,,,,,,,,,
"Nampa, ID",+43.6033653,-116.5969594,171016500.3,,,,,,,,,,,,,,,,,,,,,,
"Perryton, TX",+36.3920500,-100.8026142,10305234.77,,,,,,,,,,,,,,,,,,,,,,
"Guymon, OK",+36.6899033,-101.4758378,12471324.98,,,,,,,,,,,,,,,,,,,,,,
"Idaho Falls, ID",+43.4943881,-112.0056135,107539215.5,,,,,,,,,,,,,,,,,,,,,,
"Yuba City, CA",+39.1231477,-121.6041413,77909379.88,,,,,,,,,,,,,,,,,,,,,,
"Chadron, NE",+42.8276821,-103.0043209,5969809.039,,,,,,,,,,,,,,,,,,,,,,
"Rupert, ID",+42.6167732,-113.6770982,7176832.001,,,,,,,,,,,,,,,,,,,,,,
"Lebanon, OR",+44.5257555,-122.9024993,22502125.86,,,,,,,,,,,,,,,,,,,,,,
"Burley, ID",+42.5498182,-113.7791471,26524727.59,,,,,,,,,,,,,,,,,,,,,,
"Santa Cruz, CA",+37.0634007,-122.0004342,157071378.1,,,,,,,,,,,,,,,,,,,,,,
"Sterling, CO",+40.6258613,-103.2148468,14029601.69,,,,,,,,,,,,,,,,,,,,,,
"Grand Junction, CO",+39.0890618,-108.5674520,199381304.5,,,,,,,,,,,,,,,,,,,,,,
"Craig, CO",+40.5170954,-107.5572056,14247438.92,,,,,,,,,,,,,,,,,,,,,,
"Colby, KS",+39.3869344,-101.0473216,7676840.518,,,,,,,,,,,,,,,,,,,,,,
"Aspen, CO",+39.1982258,-106.8411501,13496010.01,,,,,,,,,,,,,,,,,,,,,,
"Amarillo, TX",+35.1920279,-101.8469420,219320690.3,,,,,,,,,,,,,,,,,,,,,,
"Andrews, TX",+32.3237431,-102.5411840,24675448.39,,,,,,,,,,,,,,,,,,,,,,
"Dalhart, TX",+36.0594977,-102.5136425,9066142.67,,,,,,,,,,,,,,,,,,,,,,
"Live Oak (Sutter County), CA",+39.2748529,-121.6635408,4312482.727,,,,,,,,,,,,,,,,,,,,,,
"San Francisco--Oakland, CA",+37.7849540,-122.2700879,1361865080,,,,,,,,,,,,,,,,,,,,,,
"Jackson, CA",+38.3542235,-120.7702040,12491580.49,,,,,,,,,,,,,,,,,,,,,,
"Box Elder, SD",+44.1472810,-103.0654455,15755008.52,,,,,,,,,,,,,,,,,,,,,,
"Goodland, KS",+39.3445775,-101.7150090,7237205.028,,,,,,,,,,,,,,,,,,,,,,
"Lamar, CO",+38.0866671,-102.6183620,11066518.09,,,,,,,,,,,,,,,,,,,,,,
"Madera, CA",+36.9733818,-120.0686133,54285507.45,,,,,,,,,,,,,,,,,,,,,,
"Antioch, CA",+37.9857566,-121.7906400,192005839.8,,,,,,,,,,,,,,,,,,,,,,
"Vallejo, CA",+38.1110875,-122.2177746,104285891.5,,,,,,,,,,,,,,,,,,,,,,
"Ontario--Payette, OR--ID",+44.0333393,-116.9791168,36127636.9,,,,,,,,,,,,,,,,,,,,,,
"Dos Palos, CA",+36.9754675,-120.6334965,5938658.372,,,,,,,,,,,,,,,,,,,,,,
"Spearfish, SD",+44.4963692,-103.8604985,20394584.15,,,,,,,,,,,,,,,,,,,,,,
"Tillamook, OR",+45.4532424,-123.8293044,6865957.352,,,,,,,,,,,,,,,,,,,,,,
"El Paso, TX--NM",+31.7861475,-106.3897824,665296091.2,,,,,,,,,,,,,,,,,,,,,,
"Las Cruces, NM",+32.3364226,-106.7642378,167030905.5,,,,,,,,,,,,,,,,,,,,,,
"Bayard, NM",+32.6958013,-108.1177760,8129651.576,,,,,,,,,,,,,,,,,,,,,,
"Fort Stockton, TX",+30.8944353,-102.8866122,15502294.18,,,,,,,,,,,,,,,,,,,,,,
"Canyon, TX",+34.9930147,-101.9233018,19037839.81,,,,,,,,,,,,,,,,,,,,,,
"Brush, CO",+40.2573392,-103.6303357,6527718.556,,,,,,,,,,,,,,,,,,,,,,
"Mendota, CA",+36.7453913,-120.3917184,11049897.52,,,,,,,,,,,,,,,,,,,,,,
"Logan, UT",+41.7287385,-111.8337664,123709568.5,,,,,,,,,,,,,,,,,,,,,,
"Kennewick--Richland--Pasco, WA",+46.2322338,-119.1966690,302355015.5,,,,,,,,,,,,,,,,,,,,,,
"Tucumcari, NM",+35.1702370,-103.7256850,9916252.753,,,,,,,,,,,,,,,,,,,,,,
"Rexburg, ID",+43.8292339,-111.7823949,24490493.49,,,,,,,,,,,,,,,,,,,,,,
"Half Moon Bay, CA",+37.4605031,-122.4436697,21598529.91,,,,,,,,,,,,,,,,,,,,,,
"Wellington, CO",+40.6972082,-105.0045426,8417939.897,,,,,,,,,,,,,,,,,,,,,,
"Estes Park, CO",+40.3591491,-105.5296167,32169265.48,,,,,,,,,,,,,,,,,,,,,,
"Fort Collins, CO",+40.5630922,-105.1118837,323805278.4,,,,,,,,,,,,,,,,,,,,,,
"Orange Cove, CA",+36.6226724,-119.3169892,4276637.749,,,,,,,,,,,,,,,,,,,,,,
"Coalinga, CA",+36.1463331,-120.3551872,11060892.8,,,,,,,,,,,,,,,,,,,,,,
"Fresno, CA",+36.7890445,-119.7690004,415324336,,,,,,,,,,,,,,,,,,,,,,
"Huron, CA",+36.2030987,-120.0968687,3351906.605,,,,,,,,,,,,,,,,,,,,,,
"Twin Falls, ID",+42.5628909,-114.4540938,57427906.17,,,,,,,,,,,,,,,,,,,,,,
"Sanger, CA",+36.7028091,-119.5616401,12469369.89,,,,,,,,,,,,,,,,,,,,,,
"Bozeman, MT",+45.6770820,-111.0556474,55544072.68,,,,,,,,,,,,,,,,,,,,,,
"Belgrade, MT",+45.7757918,-111.1822714,34680111.22,,,,,,,,,,,,,,,,,,,,,,
"Woodland, WA",+45.9133465,-122.7439744,11702604.88,,,,,,,,,,,,,,,,,,,,,,
"Portland, OR--WA",+45.5157565,-122.6465348,1372733860,,,,,,,,,,,,,,,,,,,,,,
"Portales, NM",+34.1832855,-103.3373168,13602831.82,,,,,,,,,,,,,,,,,,,,,,
"Merced, CA",+37.3017661,-120.4694697,111598998.4,,,,,,,,,,,,,,,,,,,,,,
"Gustine, CA",+37.2536986,-121.0039676,3015851.406,,,,,,,,,,,,,,,,,,,,,,
"Los Banos, CA",+37.0622730,-120.8440783,21781229.57,,,,,,,,,,,,,,,,,,,,,,
"Kerman, CA",+36.7263694,-120.0621529,7161034.32,,,,,,,,,,,,,,,,,,,,,,
"Parlier, CA",+36.6114028,-119.5381087,4629863.564,,,,,,,,,,,,,,,,,,,,,,
"Gillette, WY",+44.2751866,-105.4960254,50970043.61,,,,,,,,,,,,,,,,,,,,,,
"Douglas, WY",+42.7563400,-105.3853285,8493608.511,,,,,,,,,,,,,,,,,,,,,,
"Alpine, TX",+30.3602187,-103.6674137,11104151.21,,,,,,,,,,,,,,,,,,,,,,
"Torrington, WY",+42.0664759,-104.1867934,9343422.596,,,,,,,,,,,,,,,,,,,,,,
"Cheyenne, WY",+41.1397520,-104.8009836,87964119.61,,,,,,,,,,,,,,,,,,,,,,
"Pampa, TX",+35.5451610,-100.9656498,21374667.7,,,,,,,,,,,,,,,,,,,,,,
"Ulysses, KS",+37.5807302,-101.3639513,7209987.015,,,,,,,,,,,,,,,,,,,,,,
"Gilroy--Morgan Hill, CA",+37.0876993,-121.6136691,110178885.8,,,,,,,,,,,,,,,,,,,,,,
"Buffalo, WY",+44.3524455,-106.6997228,8504404.289,,,,,,,,,,,,,,,,,,,,,,
"Powell, WY",+44.7558144,-108.7586284,6844083.949,,,,,,,,,,,,,,,,,,,,,,
"Lewiston, ID--WA",+46.3892045,-117.0273147,73695402.78,,,,,,,,,,,,,,,,,,,,,,
"Green River, WY",+41.5195482,-109.4689960,14604715.24,,,,,,,,,,,,,,,,,,,,,,
"Anaconda-Deer Lodge County, MT",+46.1322795,-112.9617503,6759732.027,,,,,,,,,,,,,,,,,,,,,,
"Albany, OR",+44.6351182,-123.0934031,59886648.87,,,,,,,,,,,,,,,,,,,,,,
"Plainview, TX",+34.1932951,-101.7177954,30525027.57,,,,,,,,,,,,,,,,,,,,,,
"Coeur d'Alene, ID",+47.7644721,-116.7942968,123102908.5,,,,,,,,,,,,,,,,,,,,,,
"Connell, WA",+46.6627597,-118.8622626,5636810.171,,,,,,,,,,,,,,,,,,,,,,
"Corvallis, OR",+44.5678148,-123.2923409,45324948.6,,,,,,,,,,,,,,,,,,,,,,
"Quincy, WA",+47.2382982,-119.8514966,13560315.11,,,,,,,,,,,,,,,,,,,,,,
"Moses Lake, WA",+47.1413468,-119.2920354,81504444.5,,,,,,,,,,,,,,,,,,,,,,
"Walla Walla, WA--OR",+46.0613961,-118.3342131,61890748.15,,,,,,,,,,,,,,,,,,,,,,
"Pullman, WA",+46.7344442,-117.1762830,21071355.58,,,,,,,,,,,,,,,,,,,,,,
"Williams, CA",+39.1532927,-122.1481033,5277282.629,,,,,,,,,,,,,,,,,,,,,,
"South Lake Tahoe, CA--NV",+38.9204525,-119.9775142,51033812.9,,,,,,,,,,,,,,,,,,,,,,
"Orland, CA",+39.7436342,-122.1937926,11666390.62,,,,,,,,,,,,,,,,,,,,,,
"Rathdrum, ID",+47.8037328,-116.8845241,10481780.53,,,,,,,,,,,,,,,,,,,,,,
"Spokane, WA",+47.6783116,-117.3519846,450330610,,,,,,,,,,,,,,,,,,,,,,
"San Jose, CA",+37.3372173,-121.9574828,740491749,,,,,,,,,,,,,,,,,,,,,,
"Turlock, CA",+37.5088188,-120.8467180,43729529.09,,,,,,,,,,,,,,,,,,,,,,
"Bend, OR",+44.0509686,-121.3182196,110621009.1,,,,,,,,,,,,,,,,,,,,,,
"Great Falls, MT",+47.5024468,-111.2825228,80309884.79,,,,,,,,,,,,,,,,,,,,,,
"Libby, MT",+48.3886011,-115.5607771,9274065.264,,,,,,,,,,,,,,,,,,,,,,
"Willows, CA",+39.5248580,-122.1994949,7029474.932,,,,,,,,,,,,,,,,,,,,,,
"Liberal, KS",+37.0461129,-100.9267546,28069117.88,,,,,,,,,,,,,,,,,,,,,,
"Newman, CA",+37.3153528,-121.0208105,5399593.255,,,,,,,,,,,,,,,,,,,,,,
"Patterson, CA",+37.4703920,-121.1438375,11466958.4,,,,,,,,,,,,,,,,,,,,,,
"Rigby, ID",+43.6544909,-111.9187832,19785159.3,,,,,,,,,,,,,,,,,,,,,,
"Bishop, CA",+37.3659758,-118.4159392,14236429.13,,,,,,,,,,,,,,,,,,,,,,
"Waterford, CA",+37.6378567,-120.7574089,5099303.585,,,,,,,,,,,,,,,,,,,,,,
"King City, CA",+36.2129806,-121.1273651,7798749.878,,,,,,,,,,,,,,,,,,,,,,
"Gonzales, CA",+36.5096421,-121.4391720,4002042.799,,,,,,,,,,,,,,,,,,,,,,
"Watsonville, CA",+36.9279777,-121.7773324,38944159.21,,,,,,,,,,,,,,,,,,,,,,
"Salt Lake City, UT",+40.6457676,-111.9318349,778575518,,,,,,,,,,,,,,,,,,,,,,
"Ephraim, UT",+39.3577864,-111.5823617,4521319.028,,,,,,,,,,,,,,,,,,,,,,
"Greenfield, CA",+36.3226096,-121.2451770,5537087.163,,,,,,,,,,,,,,,,,,,,,,
"Seaside--Monterey--Pacific Grove, CA",+36.6018890,-121.8636290,107211123.9,,,,,,,,,,,,,,,,,,,,,,
"Soledad, CA",+36.4297964,-121.3214580,6270768.85,,,,,,,,,,,,,,,,,,,,,,
"North Platte, NE",+41.1352710,-100.7889523,33824022.72,,,,,,,,,,,,,,,,,,,,,,
"Vail, CO",+39.6407325,-106.3823912,13278035.83,,,,,,,,,,,,,,,,,,,,,,
"Eagle, CO",+39.6450644,-106.8223971,8870326.277,,,,,,,,,,,,,,,,,,,,,,
"Boise City, ID",+43.6176164,-116.3015082,365627257,,,,,,,,,,,,,,,,,,,,,,
"Borger, TX",+35.6667972,-101.3996083,24349774.45,,,,,,,,,,,,,,,,,,,,,,
"Ketchum, ID",+43.6745290,-114.3712539,20804091.56,,,,,,,,,,,,,,,,,,,,,,
"Dumas, TX",+35.8648922,-101.9653390,12787583.28,,,,,,,,,,,,,,,,,,,,,,
"Pupukea, HI",+21.6395263,-158.0407077,20314120.99,,,,,,,,,,,,,,,,,,,,,,
"Wasilla--Knik-Fairview--North Lakes, AK",+61.5896861,-149.3673463,155509852.6,,,,,,,,,,,,,,,,,,,,,,
"Honolulu, HI",+21.3587528,-157.9348944,384051586.5,,,,,,,,,,,,,,,,,,,,,,
"Dayton Northeast, NV",+39.3036887,-119.5275582,9942627.193,,,,,,,,,,,,,,,,,,,,,,
"Kingsburg, CA",+36.5227410,-119.5593898,10143220.65,,,,,,,,,,,,,,,,,,,,,,
"Tracy--Mountain House, CA",+37.7361427,-121.4549818,70423752.94,,,,,,,,,,,,,,,,,,,,,,
"Delhi, CA",+37.4286659,-120.7797795,6061319.232,,,,,,,,,,,,,,,,,,,,,,
"Dayton Southwest, NV",+39.2541373,-119.5615712,11654440.88,,,,,,,,,,,,,,,,,,,,,,
"Livermore--Pleasanton--Dublin, CA",+37.6903346,-121.8290393,172608580.9,,,,,,,,,,,,,,,,,,,,,,
"Ripon, CA",+37.7420067,-121.1303729,10912101.71,,,,,,,,,,,,,,,,,,,,,,
"Exeter, CA",+36.2947491,-119.1482466,7432152.488,,,,,,,,,,,,,,,,,,,,,,
"Tulare, CA",+36.2046160,-119.3370167,45879900.52,,,,,,,,,,,,,,,,,,,,,,
"Livingston, CA",+37.3843855,-120.7226646,6830949.165,,,,,,,,,,,,,,,,,,,,,,
"Lemoore, CA",+36.2974304,-119.7889588,17279375.8,,,,,,,,,,,,,,,,,,,,,,
